,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
15,15,15,LABEL_3,5.111703574113967,chinas supreme court announced on thursday that a court has rejected the appeal of a son of one of the countrys political elite upholding a suspended death sentence for bribery,LABEL_1,-4.743349934265498,china sovereign court announced on thursday that a court has rejected the appeal of a son of one of the commonwealth political elite upholding a suspended death sentence for bribery,True,0.9850146,0.8390782502060267
16,16,16,LABEL_1,3.614359204565632,the canadian football league began searching for a new leader on wednesday after cfl commissioner larry smith resigned following a chaotic moneylosing season,LABEL_1,3.4130117407374367,the Canadian football game conference set out explore for a new loss leader on wednesday after cfl commissioner larry John Smith resigned watch a disorderly moneylosing season,False,0.98241895,0.30096870722978436
17,17,17,LABEL_3,5.163106175845067,an actor who played deng xiaoping in a recent movie release says he wants to avoid being typecast in the golden role now that the chinese patriarch has exited the earthly stage,LABEL_1,-2.8420892069893124,an actor who flirt deng xiaoping in a Holocene movie discharge aver he wish to nullify being type in the favorable role now that the Formosan patriarch has exited the earthly stage,True,0.93599355,0.35996424536148863
18,18,18,LABEL_3,5.204773686495638,chinese president jiang zemin on wednesday called for tougher action to curb the spreading cancer of corruption saying the war on graft was a vital struggle for the destiny of the nation and its ruling communist party,LABEL_3,5.137689661070361,chinese chairman jiang zemin on wednesday predict for bad execute to cut back the open Cancer of depravation enunciate the state of warfare on transplant was a lively sputter for the circumstance of the Carry Nation and its ruling communist party,False,0.94264466,0.19195767099937708
19,19,19,LABEL_0,5.906024488511978,caterpillar inc said tuesday it is prepared to unilaterally impose employment terms effective oct 1 on employees represented by the united auto workers after declaring an impasse in talks with the union,LABEL_1,-5.195681820182886,cat INC aforementioned tuesday it is fix to one-sidedly visit use damage good October 1 on employee correspond by the merge motorcar workers after declaring an impasse in talks with the union,True,0.90113056,0.36151920269854193
20,20,20,LABEL_0,5.573236181075286,the czech government faces one of its most difficult decisions in choosing how to diversify natural gas supplies now coming solely from russia industry and trade minister vladimir dlouhy said on thursday,LABEL_1,-5.005082880860057,the czech administration faces one of its most difficult decisions in choosing how to diversify natural gas supplies now coming solely from russia industry and trade minister vladimir dlouhy said on thursday,True,0.9989125,0.9247332419808176
21,21,21,LABEL_0,4.669814491458091,deregulation of the 100 billion local telephone market is progressing  but not by the script written by the federal communications commission,LABEL_1,0.0370320665031571,deregulating of the C 1000000000000 local call market is progressing but not by the playscript written by the Union communications commission,True,0.9704167,0.39788427553162475
22,22,22,LABEL_4,5.139952459152901,executives from british telecom plc and mci communications corp were on saturday attempting to stitch together a 22 billion merger that would turn bt into the worlds second largest telecoms group,LABEL_2,4.747814640561898,executives from british telecom plc and mci communication theory corp were on saturday attempting to stitch together a 22 1000000000000 merger that would turn bt into the worlds second largest telecoms group,True,0.9963331,0.7962043815447009
23,23,23,LABEL_0,5.868290248294069,the federal governments bid to pry open the phone business has hit a snag that could postpone the onset of fullblown competition in the local and longdistance markets and delay cheaper phone service,LABEL_1,-5.709257787592544,the Federal soldier administration wish to pry undefended the teletelephone set commercial enterprise has hit a hitch that could set back the onset of fullblown rivalry in the local and longdistance markets and delay cheaper teletelephone set service,True,0.9685709,0.34169633240051417
24,24,24,LABEL_0,3.756591035951557,the president of ford motor cos automotive operations denied thursday that the company is mulling plant closures in north america but added that ford is pressing employees to chop an additional 25 billion from its 1997 spending plans,LABEL_2,2.825745559229419,the president of ford motor cos automotive operations denied thursday that the company is mulling plant closures in north america but added that ford is pressing employee to chop an additional 25 billion from its 1997 spending plans,True,0.9985548,0.9299238452109287
25,25,25,LABEL_3,5.547709850075896,shipping magnate tung cheehwa saw his fortunes almost dashed on the rocks in the 1980s when the family company met ill winds but beijing bailed him out and now he is poised to become hong kongs next leader,LABEL_3,5.492741666384365,send power tung cheehwa see to it his destiny near dashed on the tilt in the 1980s when the kinfolk troupe assemble complaint scent but Beijing bail him out and now he is collected to suit hong kongs next leader,False,0.92197144,0.3116844290627972
26,26,26,LABEL_1,-1.5568399947458509,legislation to dramatically relax us export restrictions on computer encoding technology moved ahead on wednesday as the house judiciary committee approved the measure,LABEL_1,-1.5568399947458509,legislation to dramatically relax us export restrictions on computer encoding technology moved ahead on wednesday as the house judiciary committee approved the measure,False,0.99999976,1.0
27,27,27,LABEL_0,5.525204584024251,the clinton administration thursday threw its support behind legislation to prevent state and local governments from slapping new taxes on the internet giving a boost to a bill opposed by state and local officials,LABEL_1,-5.208838576775301,the clinton administration thursday threw its support behind legislation to prevent state and topical anaesthetic governments from slapping new taxes on the internet giving a boost to a bill opposed by state and topical anaesthetic officials,True,0.99124444,0.8158721088985359
28,28,28,LABEL_4,5.409834672839138,britains largest brewer scottish and newcastle plc announced a 26 percent increase in halfyear profits to 1951 million pounds 328 million on monday and said the second half of the year had started positively,LABEL_2,5.034685825612136,Britain magnanimous beer maker Scots and Newcastle plc proclaimed a xxvi pct gain in halfyear turn a profit to 1951 one thousand thousand pounding 328 one thousand thousand on monday and aforementioned the 2d half of the year had started positively,True,0.93586993,0.20812209921683233
29,29,29,LABEL_0,5.433725776989977,the growing business of doing business on the internet poses a major challenge to tax collectors but no special taxes should be imposed in cyberspace the government said in report released thursday,LABEL_0,5.322593597252446,the rise line of doing line on the net beat a Major dispute to ass aggregator but no particular asses should be visit in net the administration aforementioned in cover release thursday,False,0.896047,7.397451223909676e-155
30,30,30,LABEL_0,5.504899313813664,chinas decision to dramatically expand the number of companies listed on its b shares markets will help to finally make them a serious prospect for foreign investors brokers said on wednesday,LABEL_1,-4.210651807148843,china decisiveness to dramatically thrive the list of troupe listed on its Barn contribution marketplace will assist to ultimately realise them a serious prospect for foreign investor Barnroker aforementioned on wednesday,True,0.9567336,0.23479342336162493
31,31,31,LABEL_0,4.894199842128452,two big us power companies said on monday they would continue investing billions of dollars in asian energy assets to help drive profits at home,LABEL_1,-3.231843825493244,two swelled America power troupe aforementioned on monday they would continue investing billions of dollars in asian energy assets to help drive profits at home,True,0.9522688,0.7628510251001487
32,32,32,LABEL_2,4.815626636799233,sun microsystems inc said monday it will move to build on the momentum behind its java computer programming language despite overtures by microsoft corp to coopt suns initiative,LABEL_2,4.784968428586397,sunlight microsystems INC aforementioned monday it will motion to construct on the impulse slow its Java computer scheduling word disdain prelude by microsoft corporation to chicken caget sunlights initiative,False,0.95574147,2.6952992807688768e-78
33,33,33,LABEL_3,4.757607422713065,a second wave of chinese soldiers arrived in hong kong on monday to prepare garrison facilities before beijing takes back the territory from britain on july 1,LABEL_3,4.75252641085994,a second undulation of chinese soldier arrive in hong kong on monday to organise fort quickness before Peking yield cover the district from Britain on July I,False,0.9558663,0.22986864711558166
34,34,34,LABEL_1,3.849703430546421,congress revives the debate over encryption export policy this week but much has changed since last years tussles,LABEL_1,3.705953842993981,sexual intercourse come to the contend over encoding exportation insurance this calendar hebdomad but a great deal has exchange since finally day tussles,False,0.8646587,1.3531653690559654e-231
35,35,35,LABEL_1,-4.867712716319363,the office of fair trading oft on thursday launched a probe into the way travel companies sell foreign package holidays to millions of sunseeking britons,LABEL_1,-4.867712716319363,the office of fair trading oft on thursday launched a probe into the way travel companies sell foreign package holidays to millions of sunseeking britons,False,1.0,1.0
36,36,36,LABEL_0,5.454235040815956,two of japans most troubled banks took action on tuesday to end their longrunning financial woes with one announcing a radical restructuring and the other finding a merger partner,LABEL_1,-4.745117299489222,two of Nihon most troubled banks consume action on tuesday to stop their longrunning fiscal suffering with one announcing a radical restructuring and the other finding a merger partner,True,0.9839876,0.5924450913674051
37,37,37,LABEL_4,6.023444486683493,francoitalian semiconductor group sgsthomson microelectronics nv said on wednesday 1996 earnings rose 19 percent to 6255 million but issued a warning on the first quarter of 1997 after a weak end to last year,LABEL_2,5.5745881926394185,francoitalian semiconductor mathematical grouping sgsthomson microelectronics nv said on wednesday 1996 earnings rose 19 percent to 6255 million but issued a warning on the first quarter of 1997 after a weak end to last year,True,0.9969401,0.9016857283765338
38,38,38,LABEL_1,-2.729088371138423,wang dans name cards describe him as free man and world citizen but for the next 11 years the democracy activists world will be a prison,LABEL_1,-3.24252878877762,wang dans name cards describe him as free man and world citizen but for the next 11 years the majority rule militant world will be a prison house,False,0.98675025,0.7886336751695258
39,39,39,LABEL_3,5.455266636202978,after years of efforts to gain entry to the world trade organisation wto china no longer cares whether it joins the global trade body tuesdays china daily quoted a senior customs official as saying,LABEL_1,3.203095971677764,after years of efforts to gain entry to the world trade organisation wto Cathay no longer cares whether it joins the global trade body Tuesday Cathay daily quoted a senior customs official as saying,True,0.9829593,0.8092719196873692
40,40,40,LABEL_1,-4.026198002662317,east european markets moved higher across the board this week with poland and hungary leading the way on foreign buying,LABEL_1,-4.026198002662317,east european markets moved higher across the board this week with poland and hungary leading the way on foreign buying,False,1.0,1.0
41,41,41,LABEL_4,5.766743177570259,over half a million people insured with australian life office national mutual holdings ltd have rushed to buy shares in the group in what the insurer said on wednesday was a fabulous start to its stock market float,LABEL_2,2.9336441511002374,over half a meg multitude cover with australian life office national common hold up ltd have rushed to bribe shares in the group in what the insurer said on wednesday was a fabulous start to its stock market float,True,0.98619926,0.6832021189398206
42,42,42,LABEL_3,5.196121471972207,britain risked chinas wrath on tuesday by proposing new laws on subversion in hong kong laying down legal markers intended to head off chinesestyle jailings of dissidents after beijing takes over the colony in 1997,LABEL_3,5.132313540343461,Britain risk china ira on tuesday by offer freshly sound philosophy on corruption in hong kong lay down sound marker signify to caput off chinesestyle jug of dissenter after beijing takes over the colony in 1997,False,0.92172456,0.2870628271805508
43,43,43,LABEL_4,5.395749069138299,chrysler corp said monday it rode strong sales of its pickup trucks minivans and sportutility vehicles to a 92 percent jump in thirdquarter profits soundly beating wall streets optimistic forecasts,LABEL_2,4.526597072194684,chrysler corp said monday it rode strong sales of its pickup trucks minivan and sportutility vehicles to a 92 pct jump in thirdquarter profits soundly beating wall streets optimistic forecasts,True,0.99809235,0.8166920319485289
44,44,44,LABEL_4,5.172963598118774,british bank barclays tuesday sold its global custody business to investment bank morgan stanley for an undisclosed sum thought to be less than 50 million british pounds 83 million,LABEL_2,5.131945775953438,british rely barclays tuesday betray its global hold business to investing rely Morgan stanley for an undisclosed sum thought to be less than 50 one thousand thousand british pounds 83 one thousand thousand,True,0.9647671,0.4002334831747483
45,45,45,LABEL_0,5.792982302948082,germany and the czech republic announced on monday that a longawaited declaration on post world war two reconciliation would be initialled this week but politicians on both sides withheld final approval of the text,LABEL_3,5.572133601450526,germany and the czech republic proclaimed on monday that a longawaited declaration on post world war two reconciliation would be initial this week but politicians on both sides withheld final approval of the text,True,0.9960307,0.8403034716144353
46,46,46,LABEL_2,5.254917023079003,royal bank of canada said on thursday it plans a massive share buyback to boost shareholder value and offset the dilutive impact of acquiring brokerage firm richardson greenshields of canada ltd,LABEL_1,-3.870650998958879,imperial rely of Canada aforementioned on thursday it plans a massive share redemption to rise stockholder value and offset the dilutive encroachment of adopt brokerage firm richardson commonhields of Canada ltd,True,0.9647342,0.36194410357208756
47,47,47,LABEL_4,5.249572648256119,microsoft corp chief financial officer mike brown monday said he expected the companys revenues to rise sequentially in the next two quarters from the 23 billion reported for the three months ended september 30,LABEL_0,2.8966911589017537,microsoft corp chief financial policeman mike brown monday said he expected the troupe revenues to rise sequentially in the next two quarters from the 23 billion reported for the three months ended september 30,True,0.9835942,0.8403034716144353
48,48,48,LABEL_0,5.6597359179124895,members of the norwich union are to receive 31 billion pounds 51 billion worth of free shares after they overwhelmingly approved plans on friday to float the insurance group on the london stock exchange in june,LABEL_4,5.650660626159868,members of the norwich union are to receive 31 one million million pounds 51 one million million worth of free shares after they overwhelmingly approved plans on friday to float the insurance group on the london stock exchange in june,True,0.9978068,0.7690693751170239
49,49,49,LABEL_3,5.143553635048249,us undersecretary of state lynn davis has arrived in beijing for talks next week with chinese officials on arms proliferation a spokesman at the us embassy in beijing said on friday,LABEL_1,-4.951634661732456,America undersecretary of DoS lynn Stuart Davis has make it in Beijing for utter succeeding calendar workweek with Formosan functionary on arms proliferation a spokesman at the America embassy in Beijing said on friday,True,0.9616748,0.25299682930744943
50,50,50,LABEL_4,4.687713115713108,british insurer legal amp general lampg on thursday reported a double digit rise in profits for 1996 and gave an upbeat assessment of the outlook for the group,LABEL_2,3.62433044873432,British underwriter legal A ecumenical lAg on thursday reported a look-alike over digit climb in profits for 1996 and gave an upbeat assessment of the outlook for the group,True,0.9855232,0.5911564351236676
51,51,51,LABEL_4,5.044341953510921,apple computer inc undertaking a second restructuring in a year is expected to announce friday thousands of job cuts and a huge loss for the second quarter analysts said,LABEL_2,4.684115602804078,Malus pumila computer inc undertaking a second restructuring in a year is expected to announce friday thousands of line cuts and a huge loss for the second quarter analysts said,True,0.96897274,0.8390782502060267
52,52,52,LABEL_4,5.774674920948385,baa plc the british airports group behind europes biggest hub at london heathrow reported a 62 percent rise in nine month pretax profits on monday as the group remained on a steady course of profitability for the year,LABEL_2,5.2861155872978856,bleat plc the british aerodrome grouping slow European Union bounteous hub at Greater London heathrow describe a 62 percent rise in IX month pretax profits on monday as the grouping remained on a steady course of profitability for the year,True,0.9775251,0.49913240542682724
53,53,53,LABEL_0,5.576754456459729,boeing co is expected to use the biennial farnborough air show in england next week to formally launch the longawaited stretch version of its 747 jumbo jet industry analysts say,LABEL_1,-4.770282860921951,boeing co is wait to use the biennial farnborough air show in england next week to formally plunge the longawaited stretch version of its 747 jumbo jet industry analysts say,True,0.9875624,0.8166920319485289
54,54,54,LABEL_2,4.620683658121189,british telecommunications plc and americas mci communications corp looked set to sweep into south america amid differing reports on monday that they had linked up with two key iberian telephone operators,LABEL_2,4.231047420677977,british telecommunication plc and U.S. mci communication corporation wait circle to drag in into Confederacy U.S. amid differ report card on monday that they had connect up with two key Iberian call up operators,False,0.9520005,0.20690996611611379
55,55,55,LABEL_0,6.010694288292558,the newest challenge for russia now that it has lumbered over the hurdles of privatisation and market liberalisation is reforming its giant natural monopolies to underpin longterm economic growth analysts said on tuesday,LABEL_0,5.931764200038197,the New gainsay for Russian Federation now that it has log over the vault of privatization and securities industry relaxation is straighten out its whale star rude monopoly to bear out longterm economic growth analysts said on tuesday,False,0.945543,0.2507180166383332
56,56,56,LABEL_1,-4.372308397626967,chinas once strained ties with the united states have improved dramatically in recent months with a series of top level visits healing some of the old wounds,LABEL_1,-4.372308397626967,chinas once strained ties with the united states have improved dramatically in recent months with a series of top level visits healing some of the old wounds,False,0.9999997,1.0
57,57,57,LABEL_3,5.326199667019638,far east metals traders said on monday they were bearish about chinas short term role in the world copper market but conflicting signals from chinese traders and industry officials added to prevailing confusion,LABEL_1,-4.977990993779106,FAR due East metals trader aforementioned on monday they were bearish about china poorstop condition office in the world pig color market but conflicting indicate from chinese trader and industry officials added to prevailing confusion,True,0.91335446,0.38322658337399035
58,58,58,LABEL_4,5.904898734387412,baxter international inc said on wednesday it expects to record unspecified charges against earnings in the first quarter of 1997 on inprocess research and development acquired through its purchases of research medical inc and immuno international ag,LABEL_2,4.987691868081013,baxter International inc aforementioned on wednesday it expects to immortalise unspecified charges against earnings in the first one-one-fourth of 1997 on inprocess explore and development acquired through its purchases of explore checkup inc and immuno International ag,True,0.97451353,0.5099407208665235
59,59,59,LABEL_1,3.693348898489404,south koreas daewoo electronics staged a charm campaign on wednesday with newspaper advertisements after fierce criticism about its plans to buy frances stateowned lossmaking thomson multimedia,LABEL_1,2.961395434859591,Confederacy Korea daewoo electronics shit a magic spell run on wednesday with newspaper advertizing after tearing critique about its plans to bargain frances sayowned lossmaking thomson multimedia,False,0.9716841,0.2418068126014414
60,60,60,LABEL_1,-3.024773717065021,japan worried about being isolated in global capital markets is working to harmonise its domestic accounting standards with international methods,LABEL_1,-3.024773717065021,japan worried about being isolated in global capital markets is working to harmonise its domestic accounting standards with international methods,False,0.9999999,1.0
61,61,61,LABEL_4,5.8879342683887375,britains national westminster bank plc said on friday it would be making a first half provision of 50 million pounds 814 million after finding mispricing errors in the interest rate options book of its natwest markets unit,LABEL_2,5.194929882292954,Britain national City of Westminster rely plc aforementioned on friday it would be making a first half provision of fifty one thousand thousand pounding 814 one thousand thousand after finding mispricing errors in the interest rate selection book of its natwest markets unit,True,0.9704787,0.5014448501269523
62,62,62,LABEL_1,2.9529840068500386,lord douro deputy chairman of vendome luxury goods whose products are especially popular with japanese consumers said he thinks the yen has stabilised against the dollar and may improve,LABEL_1,2.8563254282658868,lord douro deputy chairperson of vendome luxury commodity whose merchandise are especially pop with japanese consumers state he retrieve the yen has stabilize against the dollar and may improve,False,0.9494212,0.3374560387475054
63,63,63,LABEL_3,5.263106574691575,a top chinese official for contacts with taiwan ruled out an early resumption of talks on reunification because the islands leaders were pursuing splittist policies the china daily said on tuesday,LABEL_1,-5.1959825058036495,a crest chinese prescribed for contact lens with China reign out an former resumption of utter on reunion because the island leader were follow up on splittist insurance policy the Cathay daily said on tuesday,True,0.9265864,0.11450137919698138
64,64,64,LABEL_3,5.199058193524039,wheat is unlikely to become a casualty of the row between beijing and washington over us arms sales to taiwan since higher grain production in china is slashing the need for imports traders said on tuesday,LABEL_0,5.60547892111344,wheat is unconvincing to go a casualty of the word between beijing and American capital over America weapons system gross revenue to Republic of China since eminent texture product in Cathay is thresh the call for for meaning trader aforementioned on tuesday,True,0.8659263,0.11039611432552113
65,65,65,LABEL_1,4.870417503003172,ordinarily seated at the rear of a courtroom behind deep ranks of darksuited corporate lawyers fighting anticigarette lawsuits is the mystified legal defender of dosal tobacco co,LABEL_1,4.748765018238268,commonly invest at the parent of a court slow crypticly social rank of darksuited corporal lawyer struggle anticigarette lawsuit is the mystified legal defender of dosal tobacco co,False,0.93554145,0.3502125470830154
66,66,66,LABEL_0,5.629760810273055,investors who last week helped drive the toronto stock exchange to its 50th record close this year are unlikely to cool on canadian stocks any time soon attracted by canadas improving economic fundamentals,LABEL_1,-5.187500111463704,investor who finally calendar week helped drive the toronto stock exchange to its 50th record close this year are unlikely to cool on canadian stocks any time soon attracted by Canada improving economic fundamentals,True,0.991852,0.8042889158943698
67,67,67,LABEL_1,-2.361923227494368,leading cruise ship operators looking to repeat their success at home by exporting some of american culture abroad will have to tailor their seagoing holidays to local markets and tastes,LABEL_1,-4.913128071767999,leading cruise ship operators looking to repeat their success at home by exporting some of american culture abroad will have to sew-make their seagoing holidays to local markets and tastes,False,0.99737555,0.9095930632220222
68,68,68,LABEL_2,5.2778020244356485,a restructuring agreed between channel tunnel operator eurotunnel sa plc and bank negotiators on its 696 billion francs of debt was a robust deal french cochairman patrick ponsolle said on monday,LABEL_1,-2.51835872026002,a restructuring gibe between communication transport tunnel manipulator eurotunnel SA plc and rely treater on its 696 1000000000000 francs of debt was a robust deal french cochairman patrick ponsolle SAid on monday,True,0.98935187,0.42288233063304037
69,69,69,LABEL_1,-4.160402366188984,a judge who ordered the arrest of colombias army chief was criticised on thursday for giving in to pressure from leftist guerrillas mounting their most serious offensive in decades,LABEL_1,-4.3802603601486085,a judge who ordered the arrest of colombias army chief was criticise on thursday for giving in to pressure from leftist guerrillas mounting their most good offensive in decades,False,0.9904748,0.8096427216101598
70,70,70,LABEL_0,5.6389023908458045,declaring their belief that the internet will be the next mass medium microsoft corp executives thursday unveiled the new version of the companys msn online service with a heavy emphasis on entertainment programming,LABEL_0,5.59031881653298,announce their opinion that the net will be the succeeding batch average microsoft corporation administrator thursday uncover the freshly interpretation of the troupe msn on-line overhaul with a grave stress on entertainment programming,False,0.96559083,3.566349849814552e-78
71,71,71,LABEL_1,-2.9498266841271272,a financial agreement between barneys inc and hong kongbased dickson concepts international ltd will open the door to potential bidders for the famed new york luxury retailer,LABEL_1,-3.282005563404968,a financial agreement between barneys INC and hong kongbased dickson concepts international ltd will capable the door to possible bidder for the famed new york luxury retailer,False,0.9946686,0.6432343886784389
72,72,72,LABEL_4,5.439012386560341,family controlled food and retailing group associated british foods reported a 15 percent increase in its full year profits on monday but chairman garry weston sounded a wary note when asked about the year ahead,LABEL_2,4.826804029325479,kinfolk controlled nutrient and retail group connect british nutrients reported a XV pct increase in its full class profits on monday but chairman garry weston sounded a wary note when asked about the class ahead,True,0.97851896,0.5191195637818963
73,73,73,LABEL_1,5.271547738832847,czech president vaclav havel has been moved out of intensive care three weeks after surgery to remove a malignant tumour from his lung but he will have to spend christmas in hospital doctors said on monday,LABEL_1,3.418346390433278,Czechoslovakian Chief Executive vaclav Havel has been touched out of intensive fear three calendar week after operation to take out a malignant neoplasm from his lung but he will have to expend Christmas Day in hospital doctors said on monday,False,0.9836929,0.35592474790742606
74,74,74,LABEL_0,5.915751030515108,facing financial strains companies that won wireless phone licenses at last years 102 billion federal auction are urging the government to take steps to make it easier for them to pay off their bids industry and government sources say,LABEL_1,-5.607654248558806,front fiscal strains troupe that won radio teletelephone set licenses at last years 102 billion Union auction are urging the governance to take steps to make it easier for them to pay off their bids industry and governance sources say,True,0.94809693,0.5887320447169222
75,75,75,LABEL_1,-4.597042542431513,a sudden crackdown on chinas fledging stock markets pushed most shares to limitdown levels on monday and triggered an outcry from securities brokerages and retail investors,LABEL_1,-4.597042542431513,a sudden crackdown on chinas fledging stock markets pushed most shares to limitdown levels on monday and triggered an outcry from securities brokerages and retail investors,False,1.0,1.0
76,76,76,LABEL_2,4.388186775825044,scottish amicable on monday confirmed that three companies had submitted final offers for the mutuallyowned insurance group by last fridays bid deadline,LABEL_1,-3.539234876120721,scottish amicable on monday confirmed that three troupe had submitted last offers for the mutuallyowned insurance group by last fridays bid deadline,True,0.98044264,0.7552498655792421
77,77,77,LABEL_3,5.240780402317208,chinese police have moved north korean diplomats away from the area around the south korean mission in beijing where a toplevel pyongyang official has taken refuge witnesses said on friday,LABEL_1,-4.906259025131647,chinese police have moved north korean diplomats away from the area around the south korean mission in Peiping where a toplevel pyongyang official has taken refuge witnesses said on friday,True,0.9986917,0.9095930632220222
78,78,78,LABEL_1,-4.544831626419578,pinning down the size of russias grain harvest is proving a problem for analysts and traders due to widely differing estimates from official and trade groups,LABEL_1,-4.544831626419578,pinning down the size of russias grain harvest is proving a problem for analysts and traders due to widely differing estimates from official and trade groups,False,1.0000002,1.0
79,79,79,LABEL_1,0.967644997895604,heavily weighted bank stocks pushed the toronto stock exchange to stronger territory at mondays close despite the fact that more issues fell than climbed,LABEL_1,0.8772206687608819,heavily weighted depository financial institution stocks advertize the toronto stock exchange to stronger territory at mondays finis despite the fact that more come out fall than climbed,False,0.97255784,0.47410093877936305
